상품코드,브랜드명,상품명,카테고리,가격,성별,리뷰내용,옵션,키,몸무게,배송,포장,사이즈,밝기,색감,두께감,보온성,무게감,발색력,지속력,수분감,수납공간
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",여,핏 좋아요 휘뚜루 마뚜루 입기 좋습니다.매년 사야겠어욥,01. 화이트/블랙/S,161,49,-,-,보통이에요,보통이에요,선명해요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,얇아서 그냥입기보다는 이너로 입기 괜찮네요! 가성비 좋게 잘 산거 같아요,02. 화이트/화이트/M,171,63,-,-,보통이에요,보통이에요,선명해요,얇아요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,전에 삿는데 너무 편하고 좋아서 또 삿습니다 싸고좋아요,03. 블랙/블랙/XL,175,88,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",-,이너로 입으려고 샀는데 이거만 입어도 괜찮을거같아요,02. 화이트/화이트/L,0,0,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",여,"목부분이 탄탄해서, 잘 안늘어날것같습니다.두껍지도, 너무얇지도않아서 딱좋습니다.기본티로는 가성비최고네요.",02. 화이트/화이트/S,157,55,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",-,여름에 운동하거나 가볍게 나갈 때 안에 받쳐 입기 좋습니다.ㅎ,01. 화이트/블랙/L,0,0,-,-,보통이에요,밝아요,보통이에요,얇아요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",-,이너로 입기 좋습니다.무난하여 자주 입을 듯 합니다,01. 화이트/블랙/2XL,0,0,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",-,세트상품이라 좋아요 질도 꽤나 좋고 이너로 입기 딱 좋아요,01. 화이트/블랙/M,0,0,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,그냥 면티입니다 비침은 많진않은데 어깨 보정은 안됨,01. 화이트/블랙/L,172,72,-,-,보통이에요,밝아요,선명해요,얇아요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",-,조음 그냥 기본티 몸에 딱 맞게 사려고 샀는데 잘 산 듯 땡큐,01. 화이트/블랙/M,0,0,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,핏 좋고 편하게 입기 좋고 원단이 좋아서 고급지네요,01. 화이트/블랙/L,175,67,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,깔끔하네요 싸게잘산것같아요 올여름 시원하게 잘입을듯,01. 화이트/블랙/XL,177,73,-,-,보통이에요,밝아요,선명해요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,너무 얇지도 두껍지도 않아 이쁩니다. 자주 입고 있어요,01. 화이트/블랙/2XL,187,80,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",-,항상 무지티 애용하고 있습니다 잘입고있어요 감사합니다.,03. 블랙/블랙/XL,0,0,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,사이즈 적당합니다.디자인도 좋고 깔끔하네요.선물하기에도 좋습니다,01. 화이트/블랙/M,168,65,-,-,보통이에요,보통이에요,선명해요,두꺼워요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",-,기본무지티고 가격대비 질이 좋아요집앞에 나갈때 그냥입어도 될듯한정도??,02. 화이트/화이트/XL,0,0,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",-,무난하게 안쪽에입고 다니기 좋고옷감이 좋아서 여러개 사놓고 입기 좋습니다,01. 화이트/블랙/L,0,0,-,-,보통이에요,밝아요,선명해요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,기본티셔츠로 딱인 제품입니다. 무조건 쟁여두십쇼,01. 화이트/블랙/L,171,64,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,사진이 똑같습니다 마음에 듭니다 ㅎ 빨리 주문해서 사용하세요,01. 화이트/블랙/M,169,68,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,감촉도 좋고 색도 생각하던대로 산명하게 나왔어요.여름에 입기 좋습니다,01. 화이트/블랙/3XL,194,105,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,기본제품은 항상 여기서 구매합니다. 가격이 진짜 합리적!,03. 블랙/블랙/XL,182,69,-,-,보통이에요,보통이에요,보통이에요,얇아요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,역시 무탠다드 제일 좋은 옷 같습니다무탠다드 번창하세요!,01. 화이트/블랙/M,165,70,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",-,여름에 입기 딱 좋아여 얇고 딱 좋음 무탠다드는 믿을만하다 역시! 짱짱,03. 블랙/블랙/XL,0,0,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,옷 품질도 좋고 목라인도 잘 안늘어날 것 같아서 좋네요,01. 화이트/블랙/L,170,61,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",여,1+1에 득템했어요 얇은 소재라서 여름에 입기 좋을것 같아요 여성분들 s사이즈 입는분들은  s사이즈 하셔도 충분히 클것 같아요 완전 오버핏은 아니지만 불편하지않게 커서 여름에 유용하게 잘 입을것 같아요,02. 화이트/화이트/S,165,50,-,-,보통이에요,밝아요,선명해요,얇아요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,105정도 사이즈 감이고 역시 짱짱하네요. 추가로 한사이즈 작은것도 구입했습니다.,02. 화이트/화이트/XL,180,76,-,-,보통이에요,밝아요,선명해요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,무난한 면티입니다. 이너로 입기 좋을 것 같고 살짝 크게 사서 겉에 입어도 좋을 것 같습니다.,01. 화이트/블랙/L,171,77,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",여,라지하니까 딱 좋아요면이 톡톡해서 단독으로 입기도 좋아요,03. 블랙/블랙/L,174,68,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,옷이 제가 생각한대로 와서 너무 만족스럽습니다. 색감도 좋고 무엇보다 사이즈가 저한테 맞아서 좋습니다. 시원합니다,01. 화이트/블랙/3XL,185,110,-,-,보통이에요,보통이에요,보통이에요,얇아요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,정말 딱 무난무난입니당 한철 잘 입을수 있을것 같습니당,01. 화이트/블랙/2XL,176,75,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,색감이랑 재질 다 마음에 들어요. 사이즈도 잘 맞네요. 잘 입을게요.,01. 화이트/블랙/L,172,78,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",-,소재와핏모두마음에들고요 착한가격에잘구매한거같습니다.,01. 화이트/블랙/L,0,0,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,제 스팩에 라지로 가면 적당히 예쁜 레귤러핏 나옵니다,02. 화이트/화이트/L,180,68,-,-,보통이에요,보통이에요,보통이에요,얇아요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,옷 너무 편하고 사이즈도 좋아요~ 근데 좀 얇은감이 있긴 해요,01. 화이트/블랙/L,173,76,-,-,보통이에요,밝아요,보통이에요,얇아요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,흰티 너무 좋앙 다른색도 사야겠당 역시 무탠다드 ㅎㅎ,01. 화이트/블랙/L,173,69,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,ㅎㅎ 요즘 날씨에 딱 입기 좋네요. 이너로도 괜찮고 혼자입기도 좋아요,01. 화이트/블랙/L,168,72,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,두께도 적당하고 흰색 속 안비치고 좋습니다. 가성비 굿이네요. 지오다노 티 보다 한수 위 같습니다.,01. 화이트/블랙/L,181,74,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,싼마이로 입으려했는데 가격에 비해 원단이 좋아요!,03. 블랙/블랙/M,168,55,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,전에 샀던게 다 닳아서 또 주문했어요! 이너도 좋고 단독으로도 좋아요,01. 화이트/블랙/M,168,57,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,기장 길지 않고 적당해요 두께도 얇지 않아서 좋아요,01. 화이트/블랙/XL,174,93,-,-,보통이에요,보통이에요,선명해요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",여,베이직하고 재질도 부드러워서 좋아요! 제가 사진을 잘 못찍어서ㅠㅠ 핏두 이뻐요!,01. 화이트/블랙/M,161,59,-,-,보통이에요,어두워요,선명해요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,L기준으로 넉넉합니다 무신사 더 비싼 티도 많이 사봤는데결국 빨면 다 똑같더라구요,02. 화이트/화이트/L,172,63,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,좀 비칩니다. 가슴 내밀고 다니시면 안됩니다. 핏은 괜찮네요. 이너로 입어야될듯,02. 화이트/화이트/L,183,68,-,-,보통이에요,보통이에요,보통이에요,얇아요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,딱 일반적인 반팔입니다1.6주고 샀는데 이건 무조건 살만해영,01. 화이트/블랙/XL,176,70,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,기본티로 아주 좋아요 재질도 생각보다 좋고 이너나 기본티로 좋아요사이즈도 딱입니다!,01. 화이트/블랙/XL,179,82,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,사이즈도 너무 잘 맞고 색도 맞으며 편안하게 입고 다니기 좋고 데일리로도 입고 다니기 좋은것 같아요 ㅎㅎ,01. 화이트/블랙/L,177,67,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,사이즈도 너무좋구요 탄탄하니 짱이에요 기본은 무탠다드!,02. 화이트/화이트/XL,175,68,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",여,기본 흰티가 필요했는데 여기저기 알아보다가 무탠다드 구입했는데 좋은 것 같아요!,02. 화이트/화이트/L,165,55,-,-,보통이에요,보통이에요,보통이에요,얇아요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,사이즈도 괜찮고 가벼워서 입기좋아요 흰색은 약간비쳐요,01. 화이트/블랙/2XL,177,71,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,이너로 입기에 딱이고 단품으로입으면 좀 그렇네요 ^^,01. 화이트/블랙/XL,174,75,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,기대하던 대로 레귤러핏 나오네요 정말 평범해서 마음에 듭니다,03. 블랙/블랙/L,177,71,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,셋업 코디와 함께 이너로 샀는데요. 짱짱하고 좋습니다.,01. 화이트/블랙/XL,178,76,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,역시 무신사 없는거 없어요 가성이 짱입니다 추천업,01. 화이트/블랙/L,185,66,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",여,이너로 입기 좋습니다 가격도 저렴해서 막입기 좋아요,02. 화이트/화이트/L,174,68,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,재질도 좋고 사이즈도 딱 좋은 것 같아요 넥라인도 적당하고! 딱 좋은 반팔티~,02. 화이트/화이트/XL,173,74,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,재질도 좋고 사이즈도 딱 좋은 것 같아요 넥라인도 적당하고! 딱 좋은 반팔티~,03. 블랙/블랙/XL,173,74,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",여,딱 맞아요 안에 티로 입기 좋아서 구매했어요종류가 많아서 헷갈렸는데어깨선 딱 맞고 팔 길이 총 길이도 딱 맞는거 찾으시면 이거 추천 드려요!!특히 어깨선이 중요하시면 추천,02. 화이트/화이트/S,162,52,-,-,보통이에요,보통이에요,보통이에요,얇아요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,무난무난 아무 룩이나 잘 어울리고 깔끔한 티셔츠입니다,01. 화이트/블랙/M,168,60,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,옷이 조금 작긴하지만 그래도편하게 입고다닣만해요매우 추천합니다 🙃,01. 화이트/블랙/M,176,74,-,-,작아요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,찌툭튀 없고 얇고 편해요 이너용으로 굳이네요!! 재구매각,02. 화이트/화이트/XL,174,70,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,완전 기본 티셔츠네요 레이어드 용이 아니지만 레이어드 해도 괜찮은가 같아요,01. 화이트/블랙/L,173,72,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,색깔 예쁘고 기장이 그냥입긴 살짝 길지만 넣입하면 괜찮아요,02. 화이트/화이트/L,169,66,-,-,보통이에요,밝아요,선명해요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,가격대비 재질이나 마감도 너무 괜찮은 거 같아요. 이너로 애용하려 합니다.,02. 화이트/화이트/M,170,58,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,정말 무난한 티입니다 근데 품질이 좋아서 오래 입을거 같아요,01. 화이트/블랙/L,168,76,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,딱 이런핏이에요 참고들 하세요사이즈는 딱 적당 제가좋아하는 사이즈,01. 화이트/블랙/L,180,69,-,-,보통이에요,보통이에요,선명해요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,소재 퀄리티가 엄청 좋은건 아닌데 가격대비 좋습니다. 자주 재구매할거같네요,03. 블랙/블랙/XL,187,84,-,-,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",-,무난한 기본 티 그 자체입니다. 편하게 입고 다닐 것 같아요. 어디든지 받쳐서 입기 좋습니다.,02. 화이트/화이트/L,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",-,말이 필요 없는 무탠다드 기본아이템 구매했습니다.재질 핏 활용도 만점입니다.좋은 아이템이고 판매량도 많은 만큼 가격 방어좀 잘 해주셨으면 좋겠네요~,02. 화이트/화이트/2XL,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",여,안에 레이어드 하기엔 밑단이 좀 좁아요! 대신 다른 옷 이너로는 너무 적당한 사이즈와 질이에요!! 무난하고 좋아서 다음에도 이거 살 생각입니다!,02. 화이트/화이트/S,164,56,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,그냥 기본 이너로 입으려고 샀어요 옷도 탄탄하고 입을만 합니다 근데 어깨라인이 원래 이렇게 짧게 나오는 옷이었는지 전에 샀던 티가 어깨가 길게 나왔던건지 모르겠는데 조금 더 길게나왔으면 좋았을 것 같습니다 그래도 싸게 샀으니 잘 입겠습니다,01. 화이트/블랙/XL,180,71,빨라요,꼼꼼해요,보통이에요,밝아요,선명해요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,기본 반팔티이고 넥이 쫀쫀해서 이너로 받쳐입기 좋아요,02. 화이트/화이트/XL,178,70,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",-,사이즈변형도 크게 없고 막 입기 좋아요무지티는 무탠다드!,02. 화이트/화이트/M,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,핏도 재질도 부드럽고 마음에 들어요. 이너티로 휼륭합니다잘 입겠습니다,02. 화이트/화이트/XL,178,66,빨라요,꼼꼼해요,작아요,보통이에요,선명해요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,"유니클로 라지사이즈 입는데, 그것과 비슷한 체형이신분에게 적합한거 같아요",02. 화이트/화이트/L,172,71,빨라요,꼼꼼해요,보통이에요,밝아요,선명해요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,무탠다드 반팔 티 하도 유명해서 샀고 일단 기본 무지 티 대장답게 깔끔 쫀쫀. 사이즈는 정 사이즈 시키면 딱 좋을 듯하고. 가슴 비침이 살짝 있긴 한거 같지만 만족합니다 추천,02. 화이트/화이트/XL,178,86,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,품질과 디자인 모두에 만족해서 여러 제품을 소장하게 된 브랜드입니다,02. 화이트/화이트/XL,175,72,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",여,레이어드로 아주 좋은데 오버핏으로 입으려고 크게 시켰는데 건조기 돌리니 역시나 M사이즈 됐네요... 건조기는 비추..,02. 화이트/화이트/L,164,57,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",-,가성비가 너무 좋구요 재질도 나쁘지 않습니다 다음에도 구매할게요,02. 화이트/화이트/M,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,세일할 때 샀는데 이너로 입었을때 착용이 편안하고 너무좋아요 추천드립니다,01. 화이트/블랙/M,172,64,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",-,사이즈도 적당하고 원단도 짱짱하네요 한 시즌 이용해보고 좋으면 지속 구매하겠습니다,01. 화이트/블랙/L,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",여,전에 구매하고 소재가 너무 좋았어서 다시 구매했어요근데 그때거랑 다른거 같네요ㅎㅎ그래도 만족합니다,02. 화이트/화이트/S,158,45,빨라요,꼼꼼해요,커요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",-,전에 입던 게 좋아서 아빠 사드렸어요질도 좋고 탄탄해요!👍🏻,02. 화이트/화이트/XL,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,일단 한 번 입자마자 기본 반팔은 이걸로 정했습니다. 그리고 바로 추가주문까지.. 골격이 작은편인데 m 사이즈 딱 맞고 좋습니다😄여름엔 그냥 이것만 입어도 될 정도로 핏도 잘떨어집니다~,01. 화이트/블랙/M,174,67,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",-,그냥 만원짜리 티조각 그이상 그 이하도 아닙니다,02. 화이트/화이트/3XL,0,0,아쉬워요,아쉬워요,작아요,어두워요,흐려요,얇아요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",-,쿠폰에 적립금까지 써서 구매해서 가성비 좋아요,02. 화이트/화이트/M,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",남,핏도 너무 이쁘고 색감도 너무 이쁩니다 다른색상도 살까 고민중이에요!,02. 화이트/화이트/L,176,82,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",-,목 밴드가 촘촘하고 색감이 선명해서 좋아요 기본템으로 추천합니다,01. 화이트/블랙/L,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,선명해요,보통이에요,-,-,-,-,-,-
2050094,MUSINSA STANDARD,베이식 크루 넥 반팔 티셔츠 2팩,상의,"27,800",-,"재질, 기장, 가격 모든게 마음에 들어서 흰색 구매 후 검은색으로 재구매 했습니다. 무탠다드가 기본쳄은 진자 가장 잘 만드네오",03. 블랙/블랙/M,0,0,빨라요,꼼꼼해요,보통이에요,보통이에요,보통이에요,보통이에요,-,-,-,-,-,-
